epoch,loss
167,1281.443610406691
168,1383.8871322139616
169,1357.2367366667718
170,1303.3272931498866
171,1283.9231980846773
172,1316.7769509592365
173,1280.96483882781
174,1350.247599940146
175,1304.0480996408771
176,1297.0249495967741
177,1350.7365259970388
178,1367.390135734312
179,1330.3809361611643
180,1358.179698328818
181,1260.757290747858
182,1374.0901321903352
183,1297.8868634623866
184,1243.5590603736139
185,1270.867673812374
186,1385.9500761955014
187,1221.0562547253023
188,1275.3323039393272
189,1316.4194729712701
190,1232.0539993778352
191,1305.8724759009576
192,1355.2569107547884
193,1282.0347034085182
194,1280.911100326046
195,1314.5720874417214
196,1279.0387336977067
197,1311.2969872259325
198,1224.586880591608
199,1386.0163534841229
200,1400.0393844112273
201,1316.975861580141
202,1317.3505140735258
203,1275.7703768822455
204,1273.4583228326612
205,1291.0817142609626
206,1165.0636645901589
207,1281.769781297253
208,1286.5386844758063
209,1343.858179892263
210,1268.5713855374245
211,1253.1958391743321
212,1374.0592346191406
213,1255.34375
214,1299.2228807018648
215,1287.4736633300781
216,1316.0062561035156
217,1278.3265754945817
218,1253.7193908691406
219,1269.131844797442
220,1309.763921922253
221,1263.8588650611139
222,1301.3233996975807
223,1273.2269759639616
224,1298.3533285817791
225,1309.9749135663433
226,1340.3415655320691
227,1255.032950124433
228,1247.8417358398438
229,1224.6334641979586
230,1303.5946103988156
231,1301.1330940492692
232,1283.2591503512474
233,1305.867438531691
234,1267.4828747164818
235,1293.1639414141255
236,1278.0340152863532
237,1294.7822807065902
238,1267.012220813382
239,1289.3096776162424
240,1295.9744223317791
241,1302.5318446005545
242,1362.325433546497
243,1243.9854637884325
244,1379.0033037739415
245,1287.8475893082157
246,1286.1668553506174
247,1307.8357514412173
248,1350.4314447218371
249,1207.9043638167843
250,1340.5862830377393
251,1248.7446938791584
252,1337.4765044181577
253,1307.57812992219
254,1261.0158100743447
255,1270.8349314043598
256,1262.224855484501
257,1231.6245727539062
258,1234.1432042275705
259,1257.462408250378
260,1279.2244449738532
261,1250.2139577557964
262,1207.684595907888
263,1364.5507034793977
264,1209.8475843860258
265,1275.4657218686996
266,1216.8919608823714
267,1265.082772531817
268,1310.2486424599924
269,1371.2745361328125
270,1207.9793100664692
271,1263.4115630119077
272,1261.7709744361139
273,1293.4209476594
274,1244.5836152107486
275,1266.3010559082031
276,1278.1141367266255
277,1284.2769430837322
278,1317.8164416897682
279,1246.7325606807585
280,1240.8064624417214
281,1276.461653186429
282,1312.2526304183468
283,1299.7017930553804
284,1267.683102515436
285,1297.1356142105594
286,1294.174302624118
287,1186.2513368668094
288,1239.7295581448464
289,1270.782990486391
290,1240.1335813460812
291,1303.8967737997732
292,1236.3828912550402
293,1203.1868906328755
294,1248.2760344474545
295,1259.0980854649697
296,1260.876203967679
297,1229.7666990218625
298,1276.1788979807209
299,1256.507836126512
300,1278.3887673654865
301,1266.3795175860005
