epoch,loss
115,1350.809787873299
116,1417.2640597435736
117,1369.993877780053
118,1309.324459937311
119,1309.2878614856352
120,1352.9288251323085
121,1332.4293586977067
122,1313.9589371219759
123,1390.5103149414062
124,1335.8809381300402
125,1358.028049592049
126,1352.1595065209174
127,1294.2124397523942
128,1377.4777389034148
129,1338.752688500189
130,1314.5573208716607
131,1290.3307042275705
132,1326.7326876732611
133,1396.2514008552798
134,1376.968272547568
135,1305.3788757324219
136,1341.9822082519531
137,1322.0264410203504
138,1337.114966607863
139,1320.4477017310357
140,1328.4305961362777
141,1272.5779537077874
142,1363.6218468450732
143,1279.6969141806326
144,1368.552245109312
145,1363.5208218482232
146,1361.953111217868
147,1304.8718872070312
148,1406.949220718876
149,1288.2113588394657
150,1340.0604572911416
151,1322.2818869313885
152,1340.8961348995085
153,1334.3731453188004
154,1320.6943004977318
155,1299.9858742990803
156,1444.493389498803
157,1348.2859497070312
158,1332.558349609375
159,1311.2264108965473
160,1300.9588987288937
161,1364.2844888010334
162,1292.21630859375
163,1334.7936470277848
164,1344.1637258222027
165,1305.5056427986392
166,1311.473614108178
167,1374.088411392704
168,1339.2569540700604
169,1269.6075892294607
170,1352.6579461866809
171,1313.950667842742
172,1326.0094821068549
173,1276.1483124763736
174,1326.6102816674018
175,1316.5541352302798
176,1330.225083874118
177,1339.8374367990803
178,1341.6331757576236
179,1329.1657931420111
180,1325.8025424095893
181,1252.601344939201
182,1290.052213607296
183,1316.1634157242313
184,1367.1804947391634
185,1369.347160093246
186,1283.4684615596648
187,1290.8951081306705
188,1252.1495932302166
189,1341.4971274099041
190,1319.4258885537424
191,1297.1134958574848
192,1273.6764703566027
193,1331.0894952589465
194,1265.8260330692415
195,1313.727780249811
196,1277.4784683719759
197,1253.433333858367
198,1320.5330603814893
199,1315.913348782447
200,1333.9683148784022
201,1364.6499397523942
202,1319.395526516822
203,1342.0903684554562
204,1243.8879118888608
205,1294.8811566752772
206,1321.1790899461316
207,1325.9425019294986
208,1289.7733902469759
209,1325.632569343813
210,1322.6714379095263
211,1361.0174570391255
212,1206.729009812878
213,1367.4181676064768
214,1218.4717928978705
215,1309.7984343497983
216,1233.9186489966607
217,1312.6318713772682
218,1246.81640625
219,1324.7173491447202
220,1275.171125842679
221,1224.7874608193674
222,1295.8906545331402
223,1259.3882889286165
224,1258.8281919417843
225,1280.795391451928
226,1290.5572135679183
227,1338.9188448998236
228,1266.7357020224295
229,1355.2606919811617
230,1320.2677504016508
231,1314.8470252252393
232,1225.064922701928
233,1319.776118124685
234,1255.5006713867188
235,1309.5209350585938
236,1354.804222845262
237,1289.0442170173892
238,1316.6401829873362
239,1269.8421276461693
240,1286.7833704794607
241,1259.0660262569304
242,1348.3074399886593
243,1309.0601806640625
244,1247.8307317918348
245,1293.6234160392514
246,1308.546849404612
247,1324.1638065461188
248,1277.9774573541456
249,1302.2865226499496
250,1242.0981957220263
251,1303.524391420426
252,1290.3421365061115
253,1266.7293169575353
254,1252.946528280935
255,1253.4711569509197
256,1255.1524481004285
257,1323.2071424914946
258,1300.7138130434098
259,1283.2737790999875
260,1276.4098392609626
261,1356.929419732863
262,1308.8955206101941
263,1311.5629292149697
264,1286.7951187626009
265,1298.869408392137
266,1280.8005016696068
267,1223.0374155352192
268,1313.9847362887474
269,1246.6735357469129
270,1279.479762907951
271,1258.0391166440902
272,1289.7173836000504
273,1274.5287603562879
274,1333.9756883190523
275,1315.9680648311491
276,1253.106910951676
277,1252.5642759261593
278,1190.8647077006679
279,1237.4320284935736
280,1333.857177734375
281,1347.3183396862398
282,1248.9535148374496
283,1269.3393761419482
284,1231.5521230389995
285,1216.8914647256174
286,1237.0921463504915
287,1355.2314748456402
288,1311.843970514113
289,1331.330558530746
290,1252.5554622527093
291,1213.5887096774193
292,1284.3974058089718
293,1211.2574669622607
294,1310.7930524272304
295,1276.02731913905
296,1299.2865580897178
297,1259.7981528005291
298,1277.5181205503402
299,1284.9662150721397
300,1267.9828274634576
301,1243.7193544449344
302,1278.5159912109375
303,1309.9486103673134
304,1279.9163719915575
305,1217.905486076109
306,1308.2714184176536
307,1227.0782638057585
308,1266.4119124873991
309,1209.4696891538558
310,1270.6850211851058
311,1267.8100202006679
312,1240.0911471459174
313,1238.8030690839214
314,1295.4132444320187
315,1360.2822551112022
316,1276.9698131930443
317,1223.6289416897682
318,1261.5189691358996
319,1245.3291399555821
320,1246.756559310421
321,1248.1290962465348
322,1208.6714802403603
323,1328.5689707110005
324,1278.2489870132938
325,1293.671145531439
326,1288.9238084362398
327,1246.0118112871723
328,1283.8347866919732
329,1284.717041015625
330,1170.2974961803804
331,1235.9960061350178
332,1189.7332468340473
333,1232.9002577258696
334,1259.9040999873991
335,1277.1494721443423
336,1327.96238757718
337,1290.4123052781629
338,1235.797069918725
339,1198.8886137931577
340,1286.0440703361264
341,1247.7031840662803
342,1251.5196208338584
343,1247.839093608241
344,1217.6922193957914
345,1200.0086925875755
346,1279.5268761419482
347,1280.8384576612902
348,1218.5379185830393
349,1211.5443016790575
350,1253.9550909226941
351,1270.7919006347656
352,1263.1019119754915
353,1387.6915037093625
354,1303.6544711205268
355,1381.1123243762602
356,1222.7503396311115
357,1241.5895356209048
358,1300.466773248488
359,1268.8754065728956
360,1325.1325220907888
361,1228.6417886057209
362,1328.584431309854
363,1296.5050521358366
364,1273.000958842616
365,1222.2449488486013
366,1304.1679244502898
367,1285.9055136403729
368,1212.3389922111264
369,1236.339633080267
370,1163.9845600743447
371,1206.9267784856982
372,1231.6603649508568
373,1197.1034782163558
374,1195.0855742423764
375,1285.1805557743196
376,1282.0894755701866
377,1226.1938693138861
378,1239.5259300970263
379,1311.3937013687625
380,1265.415509623866
381,1236.9982870778729
382,1239.6723760789441
383,1171.4270373928932
384,1192.6753490817161
385,1231.5015898673764
386,1244.0438232421875
387,1260.9041580692415
388,1282.0425385505923
389,1292.47417031565
390,1245.691390498992
391,1265.4954528808594
392,1280.6929281911541
393,1276.2144558814264
394,1236.1101655037173
395,1207.441636608493
396,1224.359866234564
397,1274.6875718639742
398,1278.7412749259702
399,1245.515405470325
400,1220.8846917921496
401,1281.5267274918094
402,1291.7256745369205
403,1276.7736215899067
404,1204.3738698651714
405,1225.4770950809602
406,1242.5101830267138
407,1266.3888244628906
408,1250.5158268097907
409,1221.179713095388
410,1244.3668399933845
411,1228.7852783203125
412,1229.118137482674
413,1227.9384263561617
414,1236.005589638987
415,1296.3267083937121
416,1262.0056024366809
417,1241.3927533549647
418,1180.0320660991054
419,1297.4498487903227
420,1252.7056195659022
421,1143.9550387474799
422,1314.715373377646
423,1212.637475782825
424,1256.7776252992692
425,1256.42576648343
426,1202.705599877142
427,1228.16114265688
428,1268.1217838410407
429,1330.072015577747
430,1218.2340678553428
431,1189.2959466749621
432,1282.2765827794228
433,1198.9983658329134
434,1241.7347284132434
435,1204.7311007591986
436,1221.503392373362
437,1246.4165610036541
438,1219.6571832472277
439,1220.641856531943
440,1259.9109270649571
441,1267.8019822643648
442,1181.5691301899571
443,1270.1671516664567
444,1209.5526182113156
445,1275.6022427466607
446,1191.4855405745968
447,1227.9153678647933
448,1205.9813281643776
449,1181.1866533833165
450,1206.386485438193
451,1198.849387876449
452,1259.0044230799522
453,1220.5321241809477
454,1237.043962047946
455,1186.7555620747228
456,1315.9664680727067
457,1236.6160455519152
458,1272.6358864076676
459,1250.1079475648942
460,1214.1270623976184
461,1251.5564319241432
462,1256.0430504583544
463,1265.1868158155871
464,1226.0266930364794
465,1225.9923312279486
466,1299.5930638467112
467,1251.3451725129157
468,1181.7485568138861
469,1220.4328918457031
470,1185.1780671150455
471,1207.801034250567
472,1268.7623025217365
473,1243.9763705345893
474,1273.4527164582282
475,1226.7213656517768
476,1246.1717165054813
477,1206.3468864194808
478,1227.809307467553
479,1222.6239446824598
480,1231.4513421827746
481,1209.2625624133696
482,1180.5787963867188
483,1182.8060578377017
484,1232.3021870274697
485,1188.0194456038937
486,1173.606478783392
487,1160.22997554656
488,1265.997541858304
489,1248.1475534746723
490,1213.6651079731603
491,1251.9657149776335
492,1300.1088227302798
493,1180.680202361076
494,1282.4432845577116
495,1210.9660930018272
496,1175.8887525989164
497,1208.7904003512474
498,1213.0205934586063
499,1190.0184887301536
500,1207.7864163306451
501,1274.890347388483
502,1250.3670821651335
503,1225.9718037266884
504,1234.4523709204889
505,1182.8600247290826
506,1248.002693422379
507,1231.231210031817
508,1267.1364874070691
509,1165.3011947139616
510,1262.554690453314
511,1164.995084701046
512,1196.6305039928804
513,1224.2254668205014
514,1194.092536187941
515,1290.2803620369205
516,1186.6749710575227
517,1213.0422963788433
518,1306.846475908833
519,1284.101545764554
520,1192.3755158455142
521,1195.803004111013
522,1265.6092460386214
523,1221.056169079196
524,1256.472387498425
525,1222.6660825667843
526,1204.1295815744709
527,1241.369138656124
528,1151.462620888987
529,1198.2248033092867
530,1225.725609564012
531,1264.0817191831527
532,1175.216276107296
533,1213.8361048544607
534,1261.2980740454889
535,1214.9971815539946
536,1234.320573376071
537,1195.4880981445312
538,1201.7561940839214
539,1264.5305215158771
540,1263.0223083496094
541,1193.5032407699093
542,1204.8900894657259
543,1234.0162383048764
544,1176.591334189138
545,1194.7122133316532
546,1234.351335094821
547,1255.528841080204
548,1213.675065563571
549,1178.0371979744205
550,1285.5086039881553
551,1218.9224981492566
552,1252.8392511183215
553,1296.5133755591607
554,1203.5300588300152
555,1235.0355145854335
556,1171.9728137600807
557,1189.0376252205142
558,1255.3528196273312
559,1247.737799859816
560,1225.4005186019406
561,1282.1864456668977
562,1227.335939468876
563,1240.1951549899193
564,1236.7470053395916
565,1264.4024805868826
566,1190.2644436743951
567,1207.6094261907763
568,1233.5042252079134
569,1266.7500866305443
570,1222.1174040763608
571,1211.08935054656
572,1120.1229986375379
573,1204.449739517704
574,1227.845720844884
575,1284.8541368053804
576,1162.2240827006679
577,1160.2429981846963
578,1220.6519460370464
579,1195.3499716481854
580,1242.1190520255795
581,1134.1638725034652
582,1209.6368998865928
583,1183.8213963662424
584,1197.2830042685232
585,1191.0724595592867
586,1217.1524569603705
587,1213.4871491462955
588,1263.2425123645414
589,1172.9439933530746
590,1197.1825512301536
591,1210.0969277658771
592,1277.1499240013861
593,1227.3219033518146
594,1229.1544273130355
595,1180.4619731287803
596,1281.223403438445
597,1226.9733581542969
598,1150.679466985887
599,1216.5157165527344
600,1266.429449266003
601,1245.5074561334425
602,1207.0564752394152
603,1138.4290052844633
604,1182.6096673780871
605,1231.7344370195942
606,1209.3438966812625
607,1204.9633414976058
608,1201.6344220561366
609,1265.432885939075
610,1267.2126927529612
611,1225.4231971002393
612,1244.6768168787803
613,1235.0224254977318
614,1258.268571422946
615,1225.0361977854084
616,1143.5426694808468
617,1211.1265347388482
618,1213.8628293929562
619,1198.2466637396044
620,1278.252691453503
621,1169.6160593340473
622,1232.8385039298764
623,1199.845182357296
624,1231.733863092238
625,1168.0032545520414
626,1190.747542842742
627,1223.3897163637223
628,1131.026814122354
629,1234.2562088504915
630,1268.3929197249875
631,1231.726847987021
632,1293.2247265231224
633,1183.7622316422
634,1246.8780291157384
635,1205.7607293898059
636,1171.1761838851437
637,1205.308612454322
638,1185.2193524760585
639,1224.7988635647682
640,1308.0778611706148
641,1120.0890601373487
642,1222.222891530683
643,1240.9549452258696
644,1214.7164493683845
645,1243.4463274555821
646,1244.330842048891
647,1217.1401829873362
648,1168.686980216734
649,1281.1051025390625
650,1166.1737257434477
651,1243.153058451991
652,1185.2283541771674
653,1199.207257670741
654,1260.4205460086946
655,1176.086664507466
656,1166.851055514428
657,1282.9029324439264
658,1260.4793100664692
659,1218.6626370337701
660,1198.269735028667
661,1241.0845071115803
662,1201.8569621424522
663,1183.4804972987022
664,1226.204823155557
665,1178.4472144342237
666,1197.4801301033267
667,1164.924282935358
668,1199.5902887159777
669,1263.6959671512727
670,1147.8713979413433
671,1231.0445369597405
672,1261.4533986737652
673,1164.103808987525
674,1184.2076327416205
675,1235.591015231225
676,1266.3956850113407
677,1233.1324384135585
678,1192.458040298954
679,1212.0804472892514
680,1219.8880093482232
681,1184.1966257402973
682,1281.8929866667718
683,1267.4110501197076
684,1213.543677545363
685,1166.8423353625883
686,1202.258286999118
687,1256.8934247416835
688,1171.450181530368
689,1194.1162906769782
690,1207.2162800450478
691,1159.6758806782384
692,1203.265855358493
693,1206.0912800450478
694,1204.2588875063004
695,1219.4898622574344
696,1229.7642654911165
697,1199.3323324880291
698,1265.1349073840727
699,1209.1151044291835
700,1181.5924653084048
701,1236.9982693579889
702,1218.1888614777595
703,1175.8057605374245
704,1272.67045937815
705,1220.2111220821257
706,1086.1821889569683
707,1169.6799857847152
708,1214.9828382922758
709,1170.25538586032
710,1208.4972455424647
711,1209.846173686366
712,1200.4779161022554
713,1167.2850942304058
714,1189.8604362241683
715,1209.264616935484
716,1231.6136346632434
717,1237.7766890987273
718,1222.878181703629
719,1163.080314390121
720,1157.671389672064
721,1179.3424554640246
722,1197.229734359249
723,1264.9702886766004
724,1169.5750506001134
725,1247.0163136143838
726,1235.9612928821196
727,1237.2210850869455
728,1150.1798696210308
729,1221.292482437626
730,1110.0169254426032
731,1207.9495199880291
732,1143.5267727759576
733,1162.8688531691027
734,1169.3883204306326
735,1189.0991457047
736,1180.0768540905367
737,1194.0687915432839
738,1223.819058325983
739,1264.278573313067
740,1243.8655218308973
741,1177.1671349310107
742,1191.9557426206527
743,1176.9684024933845
744,1197.0908961142263
745,1228.4817544260334
746,1209.6621133127521
747,1227.1375742266255
748,1172.9128289991809
749,1209.8819530856224
750,1190.0521033502393
751,1205.901614281439
752,1172.8655257686491
753,1161.4789527154737
754,1169.6549259308845
755,1255.3083624070691
756,1215.9797245148688
757,1158.9642619471397
758,1138.428737517326
759,1183.5415157195062
760,1156.5869701754661
761,1135.4793474751134
762,1137.3081950526084
763,1153.3636208811115
764,1145.3054592993951
765,1233.846928750315
766,1244.5548597766508
767,1201.8579721758442
768,1157.9007351783014
769,1221.5530799127393
770,1245.3550730059223
771,1210.8630853468371
772,1217.3078101373487
773,1171.9589479507938
774,1241.9153452227192
775,1199.672623172883
776,1179.5554760348411
777,1166.0135566957536
778,1132.772231563445
779,1116.7885259812879
780,1164.7784089119205
781,1137.7760866226688
782,1169.2981872558594
783,1170.447284329322
784,1236.1680888514366
785,1139.136198966734
786,1122.7327103153352
787,1255.453142719884
788,1196.5963646673388
789,1216.0864868164062
790,1186.9205017089844
791,1195.3643523185483
792,1164.4699362477947
793,1226.4672733429938
794,1220.5880845592867
795,1158.8424633395286
796,1179.4691536195817
797,1128.8429043677545
798,1216.0714101483745
799,1185.430689657888
800,1193.014899469191
801,1160.8057949927545
802,1191.939705141129
803,1215.1307058026714
804,1208.3637016050277
805,1201.144750779675
806,1143.5421772618447
807,1207.146760017641
808,1142.1489051080518
809,1168.7633627614666
810,1156.9009084393902
811,1190.6862271216607
812,1286.9884161180066
813,1149.1924615675402
814,1235.5689106602822
815,1094.8521255985384
816,1135.5667862430696
817,1161.5997048654865
818,1178.5758233839465
819,1218.6019611973916
820,1250.8962874873991
821,1195.6267207976312
822,1196.6649189610634
823,1146.8466225900959
824,1128.5819584015876
825,1196.7760039298764
826,1173.0076156123991
827,1162.6457716418852
828,1189.7719007922758
829,1172.9207852271295
830,1290.5220080960182
831,1205.0971000425277
832,1205.5649886592741
833,1158.8228956653227
834,1191.1592958511844
835,1123.823964764995
836,1259.0118929955268
837,1178.2537123157133
838,1210.2650264616937
839,1185.763942595451
840,1211.495831889491
841,1204.9061308830014
842,1220.3653426631804
843,1187.9089719710812
844,1253.220946281187
845,1130.3981972971271
846,1153.2475044496598
847,1153.0788131221648
848,1200.4498251638104
849,1157.800266388924
850,1097.2512935515374
851,1164.675778296686
852,1228.4920959472656
853,1230.279021232359
854,1233.5423623361896
855,1216.376449092742
856,1170.6107246645036
857,1231.9988826628655
858,1160.0069678521925
859,1173.7341092017389
860,1160.2650653469948
861,1187.6779164960308
862,1226.513694517074
863,1224.682356311429
864,1217.0132554577242
865,1222.3158500425277
866,1158.0768521216607
867,1220.6850792669482
868,1203.5350932459678
869,1170.990958921371
870,1180.1422217584425
871,1220.760992234753
872,1173.16356929656
873,1189.0626545567666
874,1147.321271342616
875,1137.4151040354084
876,1113.4570942540322
877,1188.55321773406
878,1209.5053277784777
879,1221.0858587449598
880,1185.5740927419354
881,1193.6098120904737
882,1145.1500785581527
883,1205.34178703062
884,1170.3422812184979
885,1182.3285473239036
886,1147.3661134781375
887,1180.1500982469129
888,1187.9296747023059
889,1257.5622105752268
890,1147.6058182254915
891,1222.6385478358116
892,1153.5442396594633
893,1206.9217233965473
894,1249.4154909195438
895,1165.0141640940021
896,1119.3527526855469
897,1201.0893338111139
898,1201.3150964552356
899,1109.9183142877393
900,1243.7429573305192
901,1191.9545701549898
902,1162.0921719458795
903,1132.3129676080518
904,1221.1993870888987
905,1154.7653011198968
906,1219.155752858808
907,1228.8045998850178
908,1157.7288552561115
909,1203.5583122007308
910,1187.7555935767389
911,1177.376223656439
912,1178.2635281470514
913,1171.2805884576612
914,1132.9784860918598
915,1111.6217730122228
916,1146.8714835874496
917,1176.303468765751
918,1218.4455349829889
919,1140.3333336614794
920,1097.8304216938634
921,1164.036383844191
922,1149.1617451329384
923,1154.5503687704763
924,1193.3723518617692
925,1254.0101052561115
926,1170.8965463945942
927,1118.1182999149446
928,1172.8920435751638
929,1196.3274299867692
930,1181.6396927372102
931,1209.2906494140625
932,1142.2605748330393
933,1165.6718297158518
934,1201.862094017767
935,1131.2738755749117
936,1093.5647661762853
937,1177.3514138498615
938,1161.5637079054309
939,1204.4232950518208
940,1133.894987044796
941,1181.5774762553554
942,1283.9703595561366
943,1181.881817233178
944,1175.264127669796
945,1165.051531391759
946,1172.6084653792843
947,1118.9022216796875
948,1227.5082338394657
949,1153.130900721396
950,1187.138898295741
951,1157.455547701928
952,1242.091512372417
953,1178.8011326943674
954,1191.3126141948085
955,1169.9783709126134
956,1130.0115366289692
957,1158.0651510915447
958,1113.8055636498236
959,1219.9122216009325
960,1173.452384702621
961,1154.4793829148816
962,1123.0630867250504
963,1168.754155805034
964,1182.4615557270665
965,1215.112767373362
966,1128.5298727712322
967,1171.3118650374875
968,1180.0094614336567
969,1157.6204115344633
970,1187.8608880812121
971,1151.737055624685
972,1178.1025508757562
973,1204.4022128197455
974,1120.1355329944242
975,1208.9195920882687
976,1170.799064390121
977,1157.3226151004915
978,1178.0135458669354
979,1178.5892107563634
980,1182.151344545426
981,1161.0363218245968
982,1187.6274689705142
983,1115.296116982737
984,1262.207280312815
985,1190.3414080219884
986,1179.197996077999
987,1156.796353247858
988,1212.7523409935736
989,1166.5664180632562
990,1193.6868561775455
991,1104.1462914251513
992,1150.0478136616368
993,1157.7389132591986
994,1148.276579826109
995,1132.8978616037678
996,1232.2589505103326
997,1139.0407921575732
998,1139.5735158612652
999,1199.2044697423134
1000,1147.575959236391
